,AS-RCEC.TaiESM1.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r2i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r3i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r4i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r5i1p1f1,NASA-GISS.GISS-E2-1-H.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r5i1p3f1,NIMS-KMA.KACE-1-0-G.gr_r1i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r2i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r3i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r1i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r2i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r3i1p1f1,THU.CIESM.gr_r1i1p1f1,NCC.NorESM2-MM.gn_r1i1p1f1,NCC.NorESM2-MM.gn_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r1i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r3i1p1f1,EC-Earth-Consortium.EC-Earth3-CC.gr_r1i1p1f1,INM.INM-CM5-0.gr1_r1i1p1f1,CCCma.CanESM5.gn_r10i1p1f1,CCCma.CanESM5.gn_r10i1p2f1,CCCma.CanESM5.gn_r11i1p1f1,CCCma.CanESM5.gn_r11i1p2f1,CCCma.CanESM5.gn_r12i1p1f1,CCCma.CanESM5.gn_r12i1p2f1,CCCma.CanESM5.gn_r13i1p1f1,CCCma.CanESM5.gn_r13i1p2f1,CCCma.CanESM5.gn_r14i1p1f1,CCCma.CanESM5.gn_r14i1p2f1,CCCma.CanESM5.gn_r15i1p1f1,CCCma.CanESM5.gn_r15i1p2f1,CCCma.CanESM5.gn_r16i1p1f1,CCCma.CanESM5.gn_r16i1p2f1,CCCma.CanESM5.gn_r17i1p1f1,CCCma.CanESM5.gn_r17i1p2f1,CCCma.CanESM5.gn_r18i1p1f1,CCCma.CanESM5.gn_r18i1p2f1,CCCma.CanESM5.gn_r19i1p1f1,CCCma.CanESM5.gn_r19i1p2f1,CCCma.CanESM5.gn_r1i1p1f1,CCCma.CanESM5.gn_r1i1p2f1,CCCma.CanESM5.gn_r20i1p1f1,CCCma.CanESM5.gn_r20i1p2f1,CCCma.CanESM5.gn_r21i1p1f1,CCCma.CanESM5.gn_r21i1p2f1,CCCma.CanESM5.gn_r22i1p1f1,CCCma.CanESM5.gn_r22i1p2f1,CCCma.CanESM5.gn_r23i1p1f1,CCCma.CanESM5.gn_r23i1p2f1,CCCma.CanESM5.gn_r24i1p1f1,CCCma.CanESM5.gn_r24i1p2f1,CCCma.CanESM5.gn_r25i1p1f1,CCCma.CanESM5.gn_r25i1p2f1,CCCma.CanESM5.gn_r2i1p1f1,CCCma.CanESM5.gn_r2i1p2f1,CCCma.CanESM5.gn_r3i1p1f1,CCCma.CanESM5.gn_r3i1p2f1,CCCma.CanESM5.gn_r4i1p1f1,CCCma.CanESM5.gn_r4i1p2f1,CCCma.CanESM5.gn_r5i1p1f1,CCCma.CanESM5.gn_r5i1p2f1,CCCma.CanESM5.gn_r6i1p1f1,CCCma.CanESM5.gn_r6i1p2f1,CCCma.CanESM5.gn_r7i1p1f1,CCCma.CanESM5.gn_r7i1p2f1,CCCma.CanESM5.gn_r8i1p1f1,CCCma.CanESM5.gn_r8i1p2f1,CCCma.CanESM5.gn_r9i1p1f1,CCCma.CanESM5.gn_r9i1p2f1,NOAA-GFDL.GFDL-CM4.gr1_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r10i1p1f1,IPSL.IPSL-CM6A-LR.gr_r11i1p1f1,IPSL.IPSL-CM6A-LR.gr_r14i1p1f1,IPSL.IPSL-CM6A-LR.gr_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r22i1p1f1,IPSL.IPSL-CM6A-LR.gr_r25i1p1f1,IPSL.IPSL-CM6A-LR.gr_r2i1p1f1,IPSL.IPSL-CM6A-LR.gr_r3i1p1f1,IPSL.IPSL-CM6A-LR.gr_r4i1p1f1,IPSL.IPSL-CM6A-LR.gr_r5i1p1f1,IPSL.IPSL-CM6A-LR.gr_r6i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r1i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r2i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r3i1p1f1,NUIST.NESM3.gn_r1i1p1f1,NUIST.NESM3.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r1i1p1f1,NCAR.CESM2-WACCM.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r3i1p1f1,INM.INM-CM4-8.gr1_r1i1p1f1,CMCC.CMCC-ESM2.gn_r1i1p1f1,BCC.BCC-CSM2-MR.gn_r1i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r31i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r32i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r33i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r34i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r35i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r36i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r37i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r38i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r39i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r40i1p1f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r5i1p3f1,CCCma.CanESM5-CanOE.gn_r1i1p2f1,CCCma.CanESM5-CanOE.gn_r2i1p2f1,CCCma.CanESM5-CanOE.gn_r3i1p2f1,CMCC.CMCC-CM2-SR5.gn_r1i1p1f1,KIOST.KIOST-ESM.gr1_r1i1p1f1,CAS.FGOALS-f3-L.gr_r1i1p1f1,MRI.MRI-ESM2-0.gn_r1i1p1f1,MRI.MRI-ESM2-0.gn_r2i1p1f1,MRI.MRI-ESM2-0.gn_r3i1p1f1,MRI.MRI-ESM2-0.gn_r4i1p1f1,MRI.MRI-ESM2-0.gn_r5i1p1f1,CAS.CAS-ESM2-0.gn_r1i1p1f1,CAS.CAS-ESM2-0.gn_r3i1p1f1,MIROC.MIROC6.gn_r10i1p1f1,MIROC.MIROC6.gn_r11i1p1f1,MIROC.MIROC6.gn_r12i1p1f1,MIROC.MIROC6.gn_r13i1p1f1,MIROC.MIROC6.gn_r14i1p1f1,MIROC.MIROC6.gn_r15i1p1f1,MIROC.MIROC6.gn_r16i1p1f1,MIROC.MIROC6.gn_r17i1p1f1,MIROC.MIROC6.gn_r18i1p1f1,MIROC.MIROC6.gn_r19i1p1f1,MIROC.MIROC6.gn_r1i1p1f1,MIROC.MIROC6.gn_r20i1p1f1,MIROC.MIROC6.gn_r21i1p1f1,MIROC.MIROC6.gn_r22i1p1f1,MIROC.MIROC6.gn_r23i1p1f1,MIROC.MIROC6.gn_r24i1p1f1,MIROC.MIROC6.gn_r25i1p1f1,MIROC.MIROC6.gn_r26i1p1f1,MIROC.MIROC6.gn_r27i1p1f1,MIROC.MIROC6.gn_r28i1p1f1,MIROC.MIROC6.gn_r29i1p1f1,MIROC.MIROC6.gn_r2i1p1f1,MIROC.MIROC6.gn_r30i1p1f1,MIROC.MIROC6.gn_r31i1p1f1,MIROC.MIROC6.gn_r32i1p1f1,MIROC.MIROC6.gn_r33i1p1f1,MIROC.MIROC6.gn_r34i1p1f1,MIROC.MIROC6.gn_r35i1p1f1,MIROC.MIROC6.gn_r36i1p1f1,MIROC.MIROC6.gn_r37i1p1f1,MIROC.MIROC6.gn_r38i1p1f1,MIROC.MIROC6.gn_r39i1p1f1,MIROC.MIROC6.gn_r3i1p1f1,MIROC.MIROC6.gn_r40i1p1f1,MIROC.MIROC6.gn_r41i1p1f1,MIROC.MIROC6.gn_r42i1p1f1,MIROC.MIROC6.gn_r43i1p1f1,MIROC.MIROC6.gn_r44i1p1f1,MIROC.MIROC6.gn_r45i1p1f1,MIROC.MIROC6.gn_r46i1p1f1,MIROC.MIROC6.gn_r47i1p1f1,MIROC.MIROC6.gn_r48i1p1f1,MIROC.MIROC6.gn_r49i1p1f1,MIROC.MIROC6.gn_r4i1p1f1,MIROC.MIROC6.gn_r50i1p1f1,MIROC.MIROC6.gn_r5i1p1f1,MIROC.MIROC6.gn_r6i1p1f1,MIROC.MIROC6.gn_r7i1p1f1,MIROC.MIROC6.gn_r8i1p1f1,MIROC.MIROC6.gn_r9i1p1f1,NCAR.CESM2.gn_r10i1p1f1,NCAR.CESM2.gn_r11i1p1f1,NCAR.CESM2.gn_r4i1p1f1
1965,276.73486,277.2942,277.201,277.36313,277.39398,277.60516,278.54962,278.69144,278.29013,278.64676,278.37833,277.67905,277.59085,277.77423,276.79526,276.79184,276.80615,278.84348,277.2067,277.47797,278.14243,277.8854,277.59286,278.96805,277.3914,277.8622,277.39417,277.63766,277.39795,277.44235,277.59726,277.57965,277.0181,277.42877,277.55362,277.54385,277.46344,277.29782,277.2342,277.31992,277.15054,277.34372,277.37625,277.23816,277.15817,277.7903,277.5013,277.53098,277.36682,277.39944,277.2907,277.4248,277.1633,277.47733,277.15457,277.7073,277.1026,277.11636,277.46204,277.6628,277.6841,277.64835,277.32123,277.60052,277.33994,277.44443,277.13123,277.18875,277.523,277.68985,277.38974,277.49316,277.3715,277.45535,277.20868,276.4219,276.77576,276.20163,277.25806,277.08368,276.4801,276.654,276.5585,276.7419,277.13123,276.9349,276.7876,277.13974,277.35873,277.26004,277.85696,277.9612,277.43225,277.47684,277.1752,277.47046,278.16275,278.5438,277.95135,277.88577,278.13632,278.15933,278.1858,278.29468,278.2041,277.9487,278.03973,278.23038,277.9078,278.00134,277.7778,278.03177,277.69925,278.1506,277.91998,278.04593,277.58914,277.5013,277.6841,277.32123,278.71933,276.31863,276.77316,277.8533,277.55728,277.90622,277.7648,277.8895,277.79803,277.84134,279.77158,279.576,279.84064,279.8148,280.0552,280.3077,279.90433,280.08572,279.78857,279.88315,279.80795,279.7618,280.19363,280.0683,279.99866,280.02472,280.26736,279.92535,279.8553,280.00632,279.56647,279.79465,279.77695,280.0816,279.9595,279.74048,279.89667,279.84683,279.59827,279.83286,279.95898,279.87112,279.7219,279.72018,279.92413,279.9301,279.64496,280.0909,280.05936,280.03418,279.73215,279.90347,280.08273,279.9878,279.847,279.93216,279.8296,279.94193,279.75565,279.9133,277.47736,277.66095,277.73367
1966,276.73843,277.21066,277.25522,277.4679,277.44662,277.85028,278.63742,278.74313,278.70206,278.53864,278.91812,277.4825,277.57486,277.68152,276.8342,276.90128,276.74545,278.7519,277.00748,277.3916,278.04337,278.01666,277.6913,279.1461,277.33234,277.51218,277.3987,277.59888,277.2209,277.43204,277.63605,277.38287,277.38422,277.28177,277.50772,277.5114,277.26453,277.4741,277.10706,277.21072,277.41452,277.33212,277.37943,277.24777,277.20422,277.77597,277.49265,277.35275,277.64743,277.59186,277.32343,277.3233,277.01993,277.5598,277.2164,277.53983,277.18515,277.09714,277.56845,277.46625,277.46948,277.5767,277.45117,277.63693,277.52625,277.49905,277.2676,277.43484,277.44977,277.88455,277.57095,277.45682,277.19656,277.49448,277.09818,276.52826,276.95496,276.26596,277.23288,277.08887,277.02585,276.83304,276.65134,276.92578,277.0418,277.10193,276.8317,277.35562,277.62686,277.3805,277.8431,277.98853,277.45966,277.46628,277.1215,277.31464,278.35428,278.79105,278.03726,277.97958,278.1329,277.98993,278.18033,278.21176,278.14822,277.95383,277.9623,278.28195,277.93414,277.64548,277.89944,277.95697,277.7311,277.88644,277.63928,277.95154,277.89587,277.49265,277.46948,277.45117,278.56247,276.60175,276.53937,278.01385,277.53735,278.1818,277.73532,277.85788,277.5943,277.87234,279.92572,279.91098,279.8219,280.01935,280.1143,279.82144,280.09567,279.97562,280.00598,279.96497,279.86975,280.08154,280.03183,279.9772,279.94205,280.18497,279.94418,280.00595,280.04605,280.05923,279.78262,279.7806,279.91605,279.9572,279.85968,279.83798,279.88235,279.92892,279.77075,279.91696,279.91525,279.9268,279.8389,280.0408,280.1181,280.05484,279.7407,279.83917,280.01602,280.06775,279.77475,279.86972,280.15625,279.9209,279.8738,279.9581,280.01688,280.2644,279.7921,279.91623,277.55246,277.64948,277.6907
1967,276.93915,277.42987,277.20963,277.37265,277.27402,277.73038,278.505,278.5038,278.42264,278.43637,278.9577,277.50702,277.73343,277.6303,276.9238,276.9205,277.03726,278.90292,276.9865,277.41736,278.1924,277.95773,277.8252,279.1628,277.44153,277.42883,277.02322,277.46695,277.34116,277.4579,277.67392,277.41873,277.03424,277.1247,277.6731,277.46182,277.26294,277.34976,277.30716,277.21042,277.44662,277.37778,277.27698,277.3279,277.03714,277.59982,277.551,277.42734,277.51965,277.3312,277.32648,277.68106,277.2862,277.42752,277.31314,277.45908,277.02173,277.335,277.67175,277.50235,277.5133,277.43155,277.33908,277.49365,277.69833,277.4122,277.24756,277.44604,277.32474,277.72775,277.55807,277.34384,277.19235,277.8358,277.26633,276.5138,276.90323,276.5319,277.25443,277.01404,276.90018,277.09845,277.00208,276.804,277.12094,277.1095,276.49118,277.40683,277.6442,277.32388,277.7539,278.0687,277.5132,277.41916,277.52225,277.50668,278.53348,278.49908,278.2617,277.98605,278.28506,278.00824,278.16626,278.19556,278.16263,278.01242,278.16418,278.22437,277.77533,277.68286,278.039,278.08563,278.00497,277.59076,277.99924,277.743,277.95068,277.551,277.5133,277.33908,278.3549,276.83432,276.70297,278.00278,277.6958,278.01868,277.9249,277.84702,277.73227,277.98807,280.09225,279.8453,279.89954,280.25833,279.76782,279.72433,279.9764,279.85574,280.06616,279.88943,280.00684,279.95737,279.7516,280.28976,279.85913,280.18503,279.9515,279.8919,279.92667,279.9685,279.86063,279.9058,280.09464,280.05597,279.9979,279.99625,280.10318,280.04932,279.74582,280.03128,279.9333,279.96976,279.93115,280.33917,280.18613,279.98,280.19257,279.7265,280.10724,280.09894,279.85428,279.95468,279.9381,279.89172,279.9825,279.8862,279.9054,280.1675,280.01685,279.91006,277.44565,277.7036,277.67914
1968,277.20697,277.59766,277.4983,277.46744,277.33917,277.95117,278.54343,278.6307,278.44962,278.4575,278.6122,277.67752,277.7263,277.62488,276.78903,276.9723,277.08377,278.91138,277.25467,277.5881,278.2922,278.18567,277.72617,278.9778,277.3215,277.62936,277.12573,277.51343,277.30875,277.40488,277.3898,277.63983,277.53998,277.49548,277.42184,277.4108,277.3033,277.19644,277.51364,277.60214,277.41504,277.48938,277.28885,277.25616,277.0337,277.86557,277.60864,277.50574,277.50644,277.32788,277.51138,277.42316,277.2195,277.4288,277.20074,277.4713,277.2131,277.32486,277.70474,277.582,277.8339,277.65158,277.32004,277.54745,277.66418,277.38367,277.44064,277.55234,277.37283,277.81528,277.64517,277.59372,277.39746,277.6799,277.67822,276.46466,276.79456,276.3822,277.2318,277.01254,276.90582,276.79382,276.88986,276.69598,277.26083,276.9955,276.58737,277.60092,277.56943,277.0966,277.70532,277.92746,277.72928,277.59473,277.5682,277.54895,278.77518,278.92062,278.18857,278.05493,278.16196,278.1374,278.1205,278.43497,278.18588,277.92603,278.08023,278.12955,277.8701,277.83643,277.54178,277.8734,278.28275,277.57886,278.05588,277.83694,277.73193,277.60864,277.8339,277.32004,278.57593,276.63657,276.76526,277.99557,277.7792,278.0427,278.01843,277.94446,277.71494,277.931,280.2042,279.8987,280.0964,280.29758,279.86536,279.90024,279.81204,280.08148,280.24753,280.2301,280.26694,279.93607,279.9466,280.2586,279.94165,280.02628,280.15677,280.0477,280.22202,279.9029,280.08386,280.1785,280.06906,280.24646,279.99576,280.121,280.19348,280.0514,279.85425,280.15546,280.2129,279.8669,279.81857,280.20718,280.13895,280.2214,280.20074,279.70807,279.9073,280.12488,280.30365,280.14542,279.9681,280.2559,280.01328,280.03317,279.96774,279.89517,280.35062,280.00827,277.61536,277.79654,277.80045
1969,277.06912,277.543,277.44534,277.6648,277.5943,277.7239,278.43,278.67422,278.6159,278.54184,278.35715,277.76974,277.74048,277.7575,277.0029,277.03806,277.0557,278.91562,276.9841,277.66534,278.42496,277.9905,277.70987,279.10324,277.21158,277.64542,277.26056,277.58734,277.1405,277.57047,277.44608,277.712,277.4404,277.53262,277.52618,277.42557,277.30426,277.07327,277.4294,277.33987,277.6429,277.46014,277.4275,277.42044,277.09787,277.78018,277.3921,277.5328,277.4961,277.3937,277.32034,277.6341,277.23376,277.49844,277.12372,277.38144,277.14505,277.3374,277.48923,277.71274,277.67667,277.69077,277.5198,277.42117,277.44064,277.4528,277.3458,277.50977,277.4678,277.74277,277.67148,277.53287,277.62045,277.55676,277.42972,276.7015,277.1606,276.4066,277.37277,277.10114,276.91803,276.6363,276.72018,276.82224,277.19186,277.1327,276.81302,277.46964,277.5171,277.2839,277.7269,278.0455,277.52676,277.7483,277.5453,277.46277,278.2934,278.72522,278.19824,278.2003,278.1799,277.92184,278.2172,278.19998,278.37466,278.0438,278.1514,278.17294,278.02588,278.0404,277.6588,278.03232,277.9791,277.90588,277.82135,278.23175,277.79987,277.3921,277.67667,277.5198,278.6266,276.7454,276.63943,277.90833,277.6608,278.15503,277.98843,277.6976,277.5682,277.58264,280.39075,280.04617,280.099,280.2004,280.05875,279.90378,279.6919,279.9088,279.83066,280.2707,279.94003,279.9211,279.89523,280.01804,280.11078,279.96918,280.22043,280.19354,280.22427,279.94193,280.17188,280.30255,280.08017,280.37753,280.01517,280.10605,280.07556,280.09384,279.88882,280.34842,279.92892,279.96793,280.09122,279.9744,279.86923,280.31735,279.78012,279.74796,279.9297,280.29187,280.10486,280.0124,280.02872,280.1191,280.00967,279.94724,280.0318,279.89896,280.239,280.0153,277.71814,277.83206,277.97012
1970,276.93948,277.4689,277.32065,277.4472,277.7264,277.64938,278.63406,278.74307,278.56616,278.8743,278.46213,277.77673,277.80402,277.72293,277.18112,277.1995,276.83615,278.99698,277.22824,277.5767,278.49295,277.69617,277.71658,279.12207,277.26132,277.5913,277.2724,277.63937,277.23413,277.83255,277.48898,277.4617,277.30478,277.39194,277.3905,277.63318,277.5324,277.34958,277.6369,277.34653,277.71317,277.58145,277.1837,277.65683,277.14566,277.69922,277.48242,277.51825,277.00687,277.61438,277.41748,277.58627,277.26035,277.49957,277.29752,277.50253,277.16776,277.54562,277.2692,277.85886,277.70343,277.6836,277.44556,277.57455,277.54492,277.40192,277.25684,277.521,277.49667,277.53488,277.42056,277.6658,277.4243,277.72153,277.3064,276.7373,276.83664,276.55862,277.0439,276.7561,276.99246,276.89432,276.73624,276.9756,277.2891,277.20013,276.52,277.35992,277.49133,277.52112,277.81625,277.9799,277.60947,277.74847,277.6654,277.52798,278.1613,278.75076,278.2725,278.1226,278.19995,278.3592,278.12442,278.06082,278.26642,278.17426,278.42386,278.24136,278.19748,278.18777,277.9409,278.3158,277.76688,278.30423,277.77646,278.28458,278.19107,277.48242,277.70343,277.44556,278.71118,276.87167,276.95612,277.86642,277.85922,278.23148,278.20126,277.70255,277.84128,277.84317,280.21402,280.01767,280.34085,280.2261,280.02722,280.32083,280.1907,279.90887,279.8671,280.02045,279.95065,280.0696,280.14227,279.91434,280.18637,279.86197,280.01608,279.94498,280.05948,279.97385,280.05893,280.3261,280.17358,280.03848,280.03244,279.97144,280.03183,280.23068,279.74258,280.15915,280.0461,280.01505,280.018,280.11124,279.96844,280.06555,279.9609,279.9639,280.08997,280.29617,279.67532,279.96463,279.9823,279.87903,280.07877,280.11307,280.3879,279.95065,280.1661,279.97464,278.09033,277.9782,278.28732
1971,276.99573,277.41452,277.60617,277.25623,277.4023,277.62173,278.86472,278.6072,278.86926,278.99182,278.5847,277.77817,277.8188,277.6984,277.09103,277.31436,276.91864,278.929,277.306,277.73755,278.22763,277.7746,277.6229,279.23633,277.2465,277.42493,277.23026,277.7971,277.30716,277.67276,277.61252,277.64935,277.31705,277.36182,277.46228,277.81653,277.50803,277.50854,277.72482,277.38516,277.41818,277.55322,277.3792,277.6984,277.22348,277.65732,277.49683,277.54364,277.50284,277.60233,277.75897,277.71085,277.2463,277.4481,277.40717,277.549,277.2418,277.5513,277.39127,277.71567,277.61835,277.56497,277.43762,277.54782,277.88882,277.91373,277.32407,277.5563,277.41617,277.6256,277.4296,277.6493,277.4987,277.832,277.51953,276.58444,276.63647,276.62985,276.93967,276.9667,277.11957,276.74948,276.9117,276.98895,277.40005,276.8966,276.6899,277.36313,277.6597,277.61478,277.7144,277.99945,277.5734,277.71896,277.41562,277.646,278.1822,278.91315,278.37827,278.19034,278.21463,278.2952,278.11456,278.0457,278.29538,278.03232,278.43506,278.1178,278.13797,278.05508,278.4392,278.13266,277.92502,278.1509,277.80698,277.88303,278.151,277.49683,277.61835,277.43762,278.70624,276.89404,277.0848,277.97305,277.91357,278.26315,278.31528,277.90634,277.98993,277.84164,279.9459,279.9842,280.38162,280.37503,279.92117,280.08725,280.22708,279.92026,280.04654,279.96143,280.026,280.24002,280.0532,279.9244,280.04816,280.00848,280.14944,279.89688,280.09702,280.05896,279.9655,280.17212,280.52365,279.9521,280.06195,280.1723,279.8571,280.14865,279.85095,280.01807,280.22708,280.20865,280.03677,280.1516,280.03476,280.0085,279.85864,280.23685,280.12277,280.17603,279.72852,280.09467,280.1019,279.7239,280.07083,280.06174,280.21817,280.0411,280.01843,280.05893,278.09827,278.0376,278.14166
1972,276.95242,277.46793,277.33505,277.1931,277.59067,277.6285,278.4198,278.52,278.56772,278.70862,278.57224,277.64438,277.89508,277.7858,276.86957,277.2169,277.0444,279.07776,277.43802,277.7151,278.2809,277.93924,277.70203,279.34265,277.2205,277.53787,277.25098,277.94925,277.25745,277.49277,277.6255,277.83606,277.23883,277.29214,277.68478,277.90396,277.4697,277.47702,277.55276,277.40686,277.37762,277.73743,277.544,277.35666,277.16104,277.65024,277.5811,277.55826,277.37723,277.5457,277.68823,277.79556,277.36752,277.643,277.28198,277.30563,277.37238,277.5581,277.413,277.69882,277.6378,277.62637,277.4786,277.61176,277.8293,277.63647,277.434,277.68106,277.23013,277.76047,277.4725,277.72278,277.6111,277.7446,277.5493,276.5457,276.69498,276.72318,277.20383,276.86844,276.90982,276.87692,277.00842,277.00943,277.16962,276.98596,276.74075,277.5572,277.5378,277.44223,277.63388,278.00946,277.76578,277.74075,277.59982,277.44543,278.59906,278.53583,278.33832,278.07736,278.30148,278.01407,277.97803,277.85483,278.16275,277.88498,278.22647,278.03613,278.11502,277.70496,277.93427,277.97775,277.9899,278.1695,278.10007,277.90317,277.795,277.5811,277.6378,277.4786,278.5834,277.01645,276.69254,277.92007,277.835,278.2223,278.10434,278.16656,277.57983,277.89035,280.0192,279.95557,279.94473,280.4544,280.07846,279.88205,279.99658,280.04596,279.927,280.0355,279.92175,280.00824,279.99487,279.9602,280.0101,280.17517,280.21985,280.0701,280.09464,280.17822,280.21164,280.11905,280.05573,279.9625,280.1381,280.40137,279.90024,280.07773,279.92517,279.87476,280.3482,280.18478,280.25824,280.44882,279.84283,279.9351,280.03757,280.28616,280.2454,280.07773,279.81924,280.06274,280.24466,279.81717,280.13177,279.90393,280.045,280.13873,280.1176,280.23447,278.295,278.15244,277.95276
1973,276.87775,277.61996,277.55118,277.44638,277.63477,277.7733,278.86954,278.52057,278.2386,278.50113,278.55118,277.6216,277.70386,277.82672,277.14572,277.3334,277.10342,278.85184,277.47733,277.89203,278.1003,278.12637,277.84354,279.22003,277.36368,277.51895,277.23035,278.01773,277.28204,277.71878,277.59818,277.74582,277.43774,277.68832,277.4225,277.5764,277.49213,277.5699,277.64987,277.55692,277.42606,277.6894,277.49734,277.2462,277.13687,277.84705,277.5683,277.79648,277.27182,277.46622,277.59268,277.70352,277.43088,277.69257,277.3761,277.53116,277.22653,277.30652,277.50842,277.89932,277.52133,277.72488,277.47437,277.50824,277.94653,277.45392,277.32156,277.94705,277.30313,277.87585,277.5414,277.59225,277.44406,277.78738,277.5521,276.4288,276.76193,276.39047,277.23483,277.29657,276.91193,276.8699,276.97464,277.0652,277.07712,276.8324,276.6371,277.72708,277.40067,277.6298,277.50186,277.92365,277.84067,277.6721,277.67868,277.3189,278.87323,278.8464,278.15335,278.27277,278.33908,278.10938,278.18365,278.15176,277.99707,277.93124,278.3587,278.0012,278.06473,277.7977,277.85214,278.09213,278.1519,278.0677,278.0658,277.8487,277.9018,277.5683,277.52133,277.47437,278.49216,276.9269,277.00497,277.8735,278.087,278.1016,278.19266,277.9579,277.92,278.0966,280.17502,279.96573,279.9108,280.00925,280.01523,279.92624,279.79767,280.27988,279.83032,280.15253,279.97485,280.12143,280.19235,280.04068,280.10294,280.4837,280.3032,280.29504,280.01816,279.96933,280.1442,280.10312,279.87085,280.25076,280.16205,280.40335,280.2855,280.28595,280.16678,279.96448,280.14206,280.1449,280.0518,280.33374,279.90488,280.12177,280.1615,279.9517,280.17947,279.99878,279.95737,280.40405,279.8473,280.15277,280.1107,279.94437,279.9552,280.33755,279.9731,280.3818,278.04135,278.04657,278.23254
1974,276.91013,277.47256,277.25174,277.4092,277.55643,277.74976,278.66983,278.6027,278.72723,278.6241,278.56027,277.62564,277.81723,277.6345,277.26395,277.2965,277.2675,278.71805,277.4935,277.7402,278.39117,277.81323,277.97012,279.18466,277.30804,277.62894,277.26212,277.79028,277.37015,277.50842,277.57288,277.70474,277.30438,277.39774,277.38025,277.75266,277.3865,277.5925,277.82617,277.52762,277.7025,277.73386,277.43652,277.37473,277.26636,277.8143,277.74765,277.69446,277.56424,277.47946,277.70767,277.76285,277.56424,277.534,277.4672,277.50903,277.2843,277.68527,277.56973,277.85965,277.7211,277.67908,277.52023,277.49634,277.77945,277.45505,277.28503,277.75638,277.5631,277.93738,277.72183,277.59457,277.38187,277.95807,277.43674,276.62567,277.21994,276.66147,276.82407,277.07297,276.98215,276.9166,277.3323,277.0419,277.01004,276.7482,276.6642,277.47903,277.56366,277.89236,277.82388,278.1178,277.80276,277.69794,277.77078,277.3986,278.70578,279.03275,278.18652,278.14453,278.20242,278.29703,278.2983,278.06003,278.26086,277.98215,278.4282,278.17404,278.26675,278.12415,277.99207,278.0651,278.17117,277.9835,277.8658,277.80545,278.25647,277.74765,277.7211,277.52023,278.33844,277.0341,277.31845,278.21246,277.9879,278.0017,278.11758,278.1568,277.71225,277.9866,280.24142,280.1716,280.14114,280.0547,280.11536,280.08688,280.10083,280.16324,279.87753,280.255,280.10794,280.10803,280.15292,280.14676,280.04837,280.31744,280.1664,280.31702,280.29135,279.98038,279.86804,280.29382,280.1258,280.26157,280.27988,279.95312,280.31308,280.50565,279.82764,280.44693,280.03992,280.30176,279.80923,280.044,280.04657,280.21964,280.1967,279.98032,280.43823,280.23297,280.19815,280.28778,279.744,280.22226,280.10107,280.0696,280.15955,280.25595,279.9829,280.5807,277.95444,278.0828,278.17725
